domain,pc1
stclairtoday.com,0.788695128972057
caneswarning.com,0.788516456411073
welt.de,0.788339150487927
weather.com,0.787979994491179
theaustralian.com.au,0.787634263876418
themoscowtimes.com,0.787623172475012
nbcwashington.com,0.787623172475012
project-syndicate.org,0.787623172475012
ipolitics.ca,0.787623172475012
virginiamercury.com,0.787623172475012
westernmassnews.com,0.787623172475012
readfrontier.org,0.787623172475012
newsandsentinel.com,0.787623172475012
sungazette.com,0.787623172475012
journal-news.net,0.787623172475012
mnn.com,0.787623172475012
healthyholisticliving.com,0.787006976524082
thebipartisanpress.com,0.786996137860446
patheos.com,0.786958288006023
houstonchronicle.com,0.786859789366762
geopolintel.fr,0.78673716024799
obamatrackers.com,0.78673716024799
gonews.it,0.786658121820603
lickingtoday.com,0.786650240709616
nationalinterest.org,0.78650462886682
greensboro.com,0.78650462886682
gananoquereporter.com,0.786217079435378
gp.se,0.786194829239678
ahvalnews.com,0.786188346268712
affinitymagazine.us,0.786188346268712
truthfight.com,0.786143565822639
delawareonline.com,0.786132856347471
amomama.com,0.786039751122183
thebulwark.com,0.786011286898456
rtde.xyz,0.785923399001912
viralthread.com,0.785496548497787
acsh.org,0.78547880764621
brexitnews.tv,0.785400710695597
shareably.net,0.785213966851439
ipswichstar.co.uk,0.785200846224536
cato.org,0.785135155015332
1010wins.radio.com,0.784700741672159
unionrecorder.com,0.784375760567444
epochtimes.com.ua,0.784128477269128
ksla.com,0.783416495900999
sky.com,0.782718197926022
nbcnews11.com,0.782196072677696
thetyee.ca,0.782029965504892
vibe.com,0.782011610767109
ktre.com,0.781713167215243
dailymemphian.com,0.781618919915214
meltontimes.co.uk,0.781453789832964
tabletmag.com,0.781440283432342
greeleytribune.com,0.781440283432342
capitalgazette.com,0.781440283432342
gazettenet.com,0.781440283432342
internationalpolicy.org,0.781234641725583
localdvm.com,0.78119253889227
newleftreview.org,0.781110903071505
nationalgeographic.fr,0.780898147589284
wmbfnews.com,0.780620602094821
kimberleybulletin.com,0.780620602094821
thegraftonnews.com,0.780620602094821
eaglepublications.com,0.780619676455139
caledonenterprise.com,0.780603555846827
vancouverislandfreedaily.com,0.780603555846827
burlingtoncountytimes.com,0.780570095154643
romper.com,0.780567817835412
lequotidien.com,0.780567817835412
ruhrnachrichten.de,0.780567817835412
billypenn.com,0.780567817835412
courierpostonline.com,0.780567817835412
the-media-leader.com,0.780567817835412
joplinglobe.com,0.780567817835412
indexjournal.com,0.780567817835412
wahpetondailynews.com,0.780567817835412
myajc.com,0.780567817835412
guidelive.com,0.780567817835412
gmx.net,0.780446471877427
milforddailynews.com,0.780333314681013
elmundo.es,0.780099015904271
expressen.se,0.780099015904271
africanews.com,0.780099015904271
dailybreeze.com,0.779616801934943
wallstreetitalia.com,0.779616801934943
kobi5.com,0.779616801934943
aljazeera.com,0.779267503219657
spectator.co.uk,0.77892432878093
wilx.com,0.778831453241564
rasmussenreports.com,0.778671192563418
birminghammail.co.uk,0.778528837731377
chicago.cbslocal.com,0.778290437477074
newsnow.co.uk,0.777827174468062
nextavenue.org,0.777827174468062
censor.net,0.777473379039915
koreaherald.com,0.777473379039915
listverse.com,0.777473379039915
independent.org,0.777473379039915
honestreporting.com,0.777473379039915
americanactionforum.org,0.777473379039915
theadvocates.org,0.777473379039915
realclearreligion.org,0.777473379039915
dutchdailynews.com,0.777473379039915
boston.cbslocal.com,0.777349264333922
lynx.media,0.776698783416658
indiatoday.in,0.776503750377454
news.mongabay.com,0.776121263610561
bustle.com,0.775937399631442
tpi.it,0.775870275971529
pdxmonthly.com,0.775870275971529
crescent-news.com,0.775870275971529
nhk.or.jp/nhkworld,0.775803483467294
asahi.com,0.775429000335308
infobae.com,0.775429000335308
nos.nl,0.775429000335308
irishtimes.com,0.775429000335308
focustaiwan.tw,0.775429000335308
volkskrant.nl,0.775429000335308
euractiv.com,0.775429000335308
atlanticcouncil.org,0.775429000335308
jns.org,0.775429000335308
thenewhumanitarian.org,0.775429000335308
epi.org,0.775429000335308
cityandstateny.com,0.775429000335308
ctmirror.org,0.775429000335308
cepr.net,0.775429000335308
newamerica.org,0.775429000335308
thebureauinvestigates.com,0.775429000335308
taxfoundation.org,0.775429000335308
tcf.org,0.775429000335308
hoover.org,0.775429000335308
libertarianism.org,0.775429000335308
victoriaadvocate.com,0.775429000335308
nationalaffairs.com,0.775429000335308
sentencingproject.org,0.775429000335308
tnonline.com,0.775429000335308
dcreport.org,0.775429000335308
theobjectivestandard.com,0.775429000335308
fbherald.com,0.775429000335308
jointcenter.org,0.775429000335308
thesunmagazine.org,0.775429000335308
yankeeinstitute.org,0.775429000335308
theihs.org,0.775429000335308
hidesertstar.com,0.775429000335308
feministfrequency.com,0.775429000335308
lexingtoninstitute.org,0.775429000335308
politicalcritique.org,0.775429000335308
typemediacenter.org,0.775429000335308
financialbuzz.com,0.775341926717624
medicaldaily.com,0.775272172685341
fox45now.com,0.774891229265171
mainlinemedianews.com,0.774886529935549
bel.sputnik.by,0.774691217719566
montrealgazette.com,0.774649841554576
citypages.com,0.774649841554576
cjnews.com,0.774503305951727
duncanbanner.com,0.774466705562363
entrepreneur.com,0.774441836682524
justsecurity.org,0.774441836682524
ourworldindata.org,0.774441836682524
cjonline.com,0.774441836682524
theweek.co.uk,0.774441836682524
billingsgazette.com,0.774382100928158
aol.com,0.774220388842363
metro.co.uk,0.77405723127834
everythinglubbock.com,0.774004408652025
southwhidbeyrecord.com,0.774004408652025
bellevuereporter.com,0.774004408652025
theage.com.au,0.774000121353007
heraldscotland.com,0.774000121353007
oaoa.com,0.774000121353007
elkharttruth.com,0.774000121353007
ctj.org,0.773842849563236
nwaonline.com,0.773636863405744
diversityinc.com,0.773636863405744
mysanantonio.com,0.773608331645381
healthyway.com,0.773509254861504
latintimes.com,0.773497474700608
thesarniajournal.ca,0.773484713218315
coloradodaily.com,0.773467011406934
aarp.org,0.773408289471493
mainepublic.org,0.773408289471493
thetimes-tribune.com,0.773408289471493
theadanews.com,0.773408289471493
thompsoncitizen.net,0.773408289471493
oskaloosa.com,0.773408289471493
espnfc.co.uk,0.773408289471493
wcoutlook.com,0.773408289471493
fairborndailyherald.com,0.773390089449752
lawandcrime.com,0.773374564060556
sacramento.cbslocal.com,0.773193223111285
sojo.net,0.772928670864846
algemeiner.com,0.772922744600069
ecuavisa.com,0.772593220193992
foxreno.com,0.772308678115968
denver.cbslocal.com,0.772307857449908
thespec.com,0.772250393805855
kvue.com,0.772250393805855
fox16.com,0.772117986293428
azdailysun.com,0.77208389345326
baritoday.it,0.772080913528222
metro.us,0.771994282455979
publicopiniononline.com,0.771817170955313
burnslakelakesdistrictnews.com,0.771817170955313
waterloochronicle.ca,0.771674447075068
quotidianodipuglia.it,0.77167282113985
bendbulletin.com,0.771616499107151
postregister.com,0.771616499107151
xtramagazine.com,0.771518937432617
rocketnews.com,0.771518438443953
11alive.com,0.771488593151581
iefimerida.gr,0.771218258728216
koreatimes.co.kr,0.771218258728216
kurdistan24.net,0.771218258728216
washingtoninstitute.org,0.771218258728216
theodysseyonline.com,0.771218258728216
svz.de,0.770820901712417
alamogordonews.com,0.770820901712417
terracestandard.com,0.770770961382905
steubencourier.com,0.770770961382905
timesnews.net,0.770751500941812
tomdispatch.com,0.770737574187342
kyma.com,0.770353130726741
sanantonioreport.org,0.770146310034444
myrtlebeachonline.com,0.770146310034444
earth.columbia.edu,0.770053107219615
goshennews.com,0.769936078455424
mtpr.org,0.769936078455424
good4utah.com,0.769936078455424
nextquotidiano.it,0.769904442548961
sasktoday.ca,0.76982181552036
sentinel-echo.com,0.76982181552036
ladysmithchronicle.com,0.769647628828547
whale.to,0.769444545345116
wr.de,0.76935703472163
lfpress.com,0.768915252127627
6abc.com,0.768853057630876
theadvertiser.com,0.768853057630876
kxxv.com,0.768853057630876
msnewsnow.com,0.768853057630876
thelist.com,0.768390875827424
rheinische-anzeigenblaetter.de,0.768355398705918
13wham.com,0.768250992439629
12newsnow.com,0.768121544032843
scmp.com,0.76798721913536
spin.com,0.767659877195084
voiceofsandiego.org,0.767659877195084
winchesterstar.com,0.767659877195084
tarbell.org,0.767659877195084
wkrn.com,0.767484212606095
columbia.edu,0.767375313989176
ground.news,0.7671438009675
science-a2z.com,0.766760723300931
motorcitybengals.com,0.766706883299503
smh.com.au,0.766195271452241
jewishjournal.com,0.766195271452241
cheddar.com,0.766195271452241
maxisciences.com,0.765931834570194
southdsmnews.com,0.764731650155551
tashnews.com,0.764312252948893
modenatoday.it,0.76430935712445
foxsports.com,0.764216740611223
krone.at,0.764089865988881
lest-eclair.fr,0.763687784761046
paris-normandie.fr,0.763524628121908
pei.de,0.763524628121908
aikenstandard.com,0.763496529491881
shawmediaillinois.com,0.763496529491881
wrde.com,0.763455212553626
buffalowdown.com,0.763206953612454
plattenews.com,0.763073951732598
knewz.com,0.76305860011207
13abc.com,0.762869649829406
wvlt.tv,0.762869649829406
parade.com,0.762765344566223
fox59.com,0.762765344566223
latribune.ca,0.762765344566223
verywellhealth.com,0.762765344566223
lasentinel.net,0.762765344566223
rumbunter.com,0.762765344566223
kingsofkauffman.com,0.762765344566223
ivg.it,0.762765344566223
newcastletoons.com,0.762765344566223
mydaytondailynews.com,0.762765344566223
news-sentinel.com,0.762765344566223
counton2.com,0.762385764943275
gonepuckwild.com,0.762385764943275
nbcsports.com,0.762377581102117
kob.com,0.762377581102117
knoe.com,0.762377581102117
dailycomet.com,0.762377581102117
veronasera.it,0.762313576568341
thescarboroughnews.co.uk,0.762202281344524
berliner-kurier.de,0.76202441052563
dayton247now.com,0.76201592181484
columbusmonthly.com,0.761921122706912
the-dispatch.com,0.761921122706912
deseret.com,0.761915453768765
howlinhockey.com,0.761806470864961
fayettetribune.com,0.761656594651033
orlandomagicdaily.com,0.761567977751666
corrieredisiena.corr.it,0.761344731870667
belfastlive.co.uk,0.76097088062728
fnp.de,0.76097088062728
harveyworld.org,0.76097088062728
floridatoday.com,0.760926100737824
vvdailypress.com,0.760926100737824
dewsburyreporter.co.uk,0.76079401225212
heraldsun.com.au,0.760688224479664
arcamax.com,0.760592742983746
intpolicydigest.org,0.760571831147741
durhamregion.com,0.76033164404091
thecitizen.org.au,0.760180287219458
indianexpress.com,0.760006875082811
wsbt.com,0.759924121431188
cnetfrance.fr,0.759721981775114
laprovinciadisondrio.it,0.759721981775114
onlineathens.com,0.759574443085649
baytoday.ca,0.759574443085649
tbrnews.com,0.759574443085649
science101.com,0.75955051371808
raleighcw.com,0.759314858075914
attn.com,0.75931329604322
asianimage.co.uk,0.759191905950329
baptistnews.com,0.759083375204004
signalscv.com,0.75897650461814
south-eastjournal.com,0.758875263224054
gay.it,0.758040456295886
vogue.de,0.758040456295886
khq.com,0.757945398389801
ilsannioquotidiano.it,0.757945398389801
sante.fr,0.75784903279681
oxygen.com,0.75784903279681
sanfrancescopatronoditalia.it,0.75784903279681
minoritynurse.com,0.75784903279681
andrialive.it,0.75784903279681
stthomastimesjournal.com,0.75784903279681
kcrg.com,0.757429812938029
alicetx.com,0.757287428677093
anonymousnews.org,0.75728457245968
leaps.org,0.757223751784671
nrw-aktuell.tv,0.756995394081586
wmar2news.com,0.75694684681845
stimme.de,0.75694684681845
theintelligencer.net,0.75694684681845
cmajnews.com,0.75694684681845
sidneyherald.com,0.75694684681845
wvnews.com,0.75642799501644
thesmokingcuban.com,0.756389469663314
rushthekop.com,0.756389469663314
standard.co.uk,0.756353350243437
financialpost.com,0.756353350243437
ktnv.com,0.756304226856883
sunjournal.com,0.756304226856883
chatelaine.com,0.756243460663822
opposition24.com,0.756079086915177
money.it,0.755720333748839
stroudnewsandjournal.co.uk,0.75565159160928
iletaitunepub.fr,0.755136578965705
vice.com,0.754994791293065
txpolitico.site,0.754835671950433
eldoradonews.com,0.754802154885746
michelesantoro.it,0.754802154885746
wifr.com,0.754581334671547
edinburgreview.com,0.754524419370103
cambridge.org,0.754363455144705
greentechmedia.com,0.7542071237094
magazine.atavist.com,0.7542071237094
aawsat.com/english,0.754111444056187
nationalistwire.com,0.754097197886868
ipcc.ch,0.75392039920783
aspentimes.com,0.753768262635383
medlineplus.gov,0.753693886845424
nationalgeographic.de,0.753693886845424
india.com,0.753641011616367
thewire.in,0.753641011616367
scroll.in,0.753641011616367
complex.com,0.753641011616367
straitstimes.com,0.753641011616367
taiwannews.com.tw,0.753641011616367
chinadigitaltimes.net,0.753641011616367
deccanchronicle.com,0.753641011616367
insidesources.com,0.753641011616367
ucsusa.org,0.753641011616367
sofrep.com,0.753641011616367
fitsnews.com,0.753641011616367
politicsthatwork.com,0.753641011616367
transparentcalifornia.com,0.753641011616367
justfacts.com,0.753641011616367
gladwinmi.com,0.753624075988017
madison.com,0.753562934580221
mytwintiers.com,0.753562934580221
indiatvnews.com,0.753505360387999
chop.edu,0.753241404707403
oaklandside.org,0.75322793719582
mediapart.fr,0.752587799243067
witn.com,0.752113421642437
beyondblindfold.com,0.751596405086591
ktar.com,0.751415633515181
prnewswire.com,0.751199312515632
gmfus.org,0.751190107612549
cbslocal.com,0.751190107612549
health.com,0.751175026961193
baltimoresun.com,0.751121186851294
7news.com.au,0.751119253022645
wiwo.de,0.751024587438982
manilatimes.net,0.750868917219561
uawire.org,0.750868917219561
onmeda.de,0.750827075404623
quicosenza.it,0.750690034830979
suntimes.com,0.75039172395736
nation.africa,0.750313198308716
jalopnik.com,0.750225662871116
english.ahram.org.eg,0.749728995539491
daily.jstor.org,0.749728995539491
oilandwaterdontmix.org,0.749728995539491
newsandgutsmedia.com,0.749728995539491
downrivertoday.com,0.749698199085818
theguardian.com,0.74959222370997
ayoyemonde.com,0.749510720048589
borderreport.com,0.749476706706233
wect.com,0.74917694799353
zeptha.com,0.748995204003455
liberoquotidiano.it,0.748970628321409
qns.com,0.748747581363874
apg-wi.com,0.748257776786226
tovima.gr,0.748107719155852
diply.com,0.748107719155852
thechronicleherald.ca,0.748107719155852
theecjournal.com,0.748107719155852
uk.sports.yahoo.com,0.747889821948666
europereloaded.com,0.747888241125832
eastclevelandnews.com,0.74783777383839
sg.sports.yahoo.com,0.746764681937849
atavist.com,0.746494670789204
floridanews.me,0.746470008466894
purdueexponent.org,0.746173123533983
sfglobe.com,0.746128595840164
loveworlduk.org,0.74612609044357
georgetakei.com,0.745984402622861
br.de,0.745961394333135
yale.edu,0.745946183671792
dpa.com,0.745946183671792
kgns.tv,0.745946183671792
phl17.com,0.745946183671792
wikinews.org,0.745946183671792
indo-caribbean.com,0.745810791697526
komitid.fr,0.745389028629691
wkyt.com,0.745250244624973
the-daily-record.com,0.745250244624973
mauinews.com,0.745118432145392
cftni.org,0.745118432145392
cfjctoday.com,0.74502945595879
hongkongfp.com,0.744937632261856
uk.finance.yahoo.com,0.744937632261856
washingtonian.com,0.744889485970327
aier.org,0.744867571982125
milanocittastato.it,0.744769950096022
sg.finance.yahoo.com,0.744732252678861
trendyfeed.co,0.744651167981968
lenouvelliste.ca,0.744637989581249
newvisionnews.net,0.744157842292267
eastkingnews.com,0.744157842292267
greenvillereporter.com,0.744157842292267
lakenonatoday.com,0.744157842292267
segrandrapids.com,0.744157842292267
gastoniatimes.com,0.744023624820014
latinbusinessdaily.com,0.744023624820014
ncbusinessdaily.com,0.744023624820014
swwyomingnews.com,0.744023624820014
northeastnews.net,0.743970568530843
whig.com,0.743806987508444
saratogian.com,0.743805612212016
constative.com,0.743319575791844
runnelscountyregister.com,0.742104515779808
mightymichigan.com,0.741916393472526
texasnewstoday.com,0.741912198903324
themigrantproject.org,0.741912198903324
siouxempiretoday.com,0.741885357262321
barrietoday.com,0.741843182046108
montanafreepress.org,0.74176943240311
abendzeitung-muenchen.de,0.741509677420754
lagazzettadelmezzogiorno.it,0.741328191183735
nbcrightnow.com,0.741328191183735
highline.huffingtonpost.com,0.74116147126787
pagellapolitica.it,0.74097624343381
wlbt.com,0.74097624343381
laramieboomerang.com,0.74097624343381
texomashomepage.com,0.740970240212045
auburn-reporter.com,0.740970240212045
berlingske.dk,0.740952986838145
pacificresearch.org,0.740952986838145
studentnewsdaily.com,0.740952986838145
worldpress.org,0.740952986838145
fox5vegas.com,0.740820857143454
thefulcrum.us,0.74057628507466
e.businessinsider.com,0.740531814764467
timesreporter.com,0.740349110900229
edmontonexaminer.com,0.74031251900178
firenzetoday.it,0.74025523693574
mitchelladvocate.com,0.74025523693574
wellandtribune.ca,0.740033629885356
amestrib.com,0.740033629885356
myfoxzone.com,0.740033629885356
ariseohio.com,0.739738926081128
realclearinvestigations.com,0.739599919182725
604now.com,0.739599919182725
adage.com,0.739539027697049
thedailytimes.com,0.739539027697049
open.online,0.739534919313988
independent.ie,0.739497786050887
syriahr.com,0.739497786050887
pix11.com,0.739336993642173
worldpolicy.org,0.739116677828201
wcyb.com,0.739075510741374
lifegate.it,0.738820664674334
campaignforliberty.org,0.738815641719563
newsflooring.com,0.738543989041409
indianapost56.site,0.738375476812052
secretnyc.co,0.737880496329622
unionesarda.it,0.73782839899942
quotidianomolise.com,0.73782839899942
wcnc.com,0.737566910383077
capitaldistricttimes.com,0.737478713284594
scvanews.com,0.737478713284594
martinsvillebulletin.com,0.737298296294152
tv2000.it,0.737260799928778
ipi.media,0.736974543167895
emptywheel.net,0.736742413599917
conservativehome.com,0.736742413599917
lanuovasardegna.it,0.736666769893892
tellicovillageconnection.com,0.736666769893892
watertowndailytimes.com,0.736666769893892
tribstar.com,0.736519013097731
djc.com,0.736519013097731
burlington-record.com,0.736519013097731
pravda-tv.com,0.736498804621101
israel21c.org,0.73640348910128
abcactionnews.com,0.736018435351385
patriotpartypress.com,0.735689291570692
prankmania.com,0.735689291570692
thelasource.com,0.735635043431836
news-star.com,0.735601541436833
dailyheraldtribune.com,0.735584836306996
bostonreview.net,0.735321458896545
shawlocal.com,0.735170372614168
techrepublic.com,0.735170372614168
edsurge.com,0.735170372614168
fox47news.com,0.735170372614168
mother.ly,0.735170372614168
eveningtimes.co.uk,0.735170372614168
yournewsleader.com,0.735170372614168
watoday.com.au,0.734647524062523
cheknews.ca,0.734512237962617
amica.it,0.734425779196678
sussexexpress.co.uk,0.73437690801117
officer.com,0.73437690801117
today.com,0.734238148179424
bleacherreport.com,0.734238148179424
fanpage.it,0.734086944548371
foxcarolina.com,0.734086944548371
healthday.com,0.734086944548371
wearecentralpa.com,0.734086944548371
commercial-news.com,0.734086944548371
newslanded.com,0.734086944548371
independent.co.uk,0.734076864473315
allucanheat.com,0.73394688502581
usjournalreview.com,0.733816320357053
sourcesnews.com,0.733518077931408
wdio.com,0.733466092140311
fox23.com,0.733444805692733
rpr1.de,0.733444805692733
patriote.info,0.733321291544678
blackenterprise.com,0.732989007998228
squamishchief.com,0.732989007998228
couriernews.com,0.73284552160095
franklincounty.news,0.73284552160095
skepticalraptor.com,0.732339611730864
lakenewsonline.com,0.732269684017914
pravda.com.ua,0.731428339197091
epochtimestr.com,0.731255920909532
ucsd.edu,0.731104953142718
randi.org,0.731104953142718
wmo.int,0.731086882851919
garnetandcocky.com,0.73084944508282
lejsl.com,0.730840921612978
columbusalive.com,0.730618513651957
farmpressmedia.com,0.730523350561671
coldlakesun.com,0.730326576443723
southcoasttoday.com,0.73020143502677
larepubliquedespyrenees.fr,0.730193575531676
queenseagle.com,0.730154082716331
ilsole24ore.com,0.730015721858017
actionnewsnow.com,0.730015721858017
siliconvalley.com,0.730015721858017
tahoedailytribune.com,0.730015721858017
palestineherald.com,0.729480671198477
apetiz.eu,0.729315214165357
mainebeacon.com,0.729198505090318
wsvn.com,0.729034875160292
autostraddle.com,0.728945825304848
readingthepictures.org,0.728945825304848
wavy.com,0.728818598953096
lincolnproject.us,0.728814249561276
web.de,0.728693231358026
farmvilleherald.com,0.728545338482351
opposingviews.com,0.728452367041057
eckvilleecho.com,0.728374094365039
mpnnow.com,0.728374094365039
epochtimes.nl,0.728290797687383
qposts.in,0.728290797687383
anticatholicticket.com,0.728165849948934
vvox.it,0.728165849948934
newportplaintalk.com,0.72809835884294
aroyalpain.com,0.727859853327742
timesofindia.indiatimes.com,0.727277293649065
thebrunswicknews.com,0.727277293649065
nycpost.pro,0.727227675816394
dailypost.co.uk,0.727136794857424
wgem.com,0.727136794857424
chickashanews.com,0.727042422661911
nyup.com,0.727042422661911
climbingtalshill.com,0.726937514633852
clutchpoints.com,0.726679117249758
marinij.com,0.726679117249758
wtov9.com,0.726672793085731
tampafp.com,0.726539903269851
hotspurhq.com,0.726439285324903
newschannel20.com,0.725755792152959
elizabethtowntimes.com,0.725582377558617
happyvalleytimes.com,0.725326081770771
minneapolisreview.com,0.725326081770771
neoklahomanews.com,0.725326081770771
swdallasnews.com,0.725326081770771
swtennnews.com,0.725326081770771
dhnet.be,0.725284161854466
cancerresearchuk.org,0.725284161854466
hilltimes.com,0.725284161854466
bemidjipioneer.com,0.725284161854466
ckpgtoday.ca,0.725284161854466
origin-coronavirus.jhu.edu,0.725284161854466
dn.se,0.725278323653386
fox11online.com,0.725174552045605
heute.at,0.725023615351311
lakelandtoday.ca,0.725023615351311
wp.de,0.725023615351311
nba.nbcsports.com,0.725023615351311
niagarafallsreview.ca,0.725023615351311
foxillinois.com,0.725023615351311
bz-berlin.de,0.725023615351311
record-courier.com,0.725008195143299
currentargus.com,0.725008195143299
hindustantimes.com,0.724974632903617
malaysiakini.com,0.724974632903617
thequint.com,0.724974632903617
mb.com.ph,0.724974632903617
thehindubusinessline.com,0.724974632903617
egyptianstreets.com,0.724974632903617
scoopwhoop.com,0.724974632903617
ekirikas.com,0.724974632903617
occupyindependents.com,0.724974632903617
franklinnews.org,0.724974632903617
skyandtelescope.org,0.724904784880253
fra.mobileapiru.com,0.724846855020775
thealmanac.net,0.724774350265349
kingjamesgospel.com,0.724774350265349
countypress.co.uk,0.724728714667154
vtdigger.org,0.724700606072268
glasgowtimes.co.uk,0.724695520194595
soester-anzeiger.de,0.724695520194595
woay.com,0.724695520194595
thedenverchannel.com,0.724695520194595
c19regn.com,0.724684729794934
iltelegrafolivorno.it,0.724649885004978
kq2.com,0.724613962164497
raisingzona.com,0.724593165499139
marijuanamoment.net,0.724571588272375
echo-news.co.uk,0.724571588272375
plymouthherald.co.uk,0.724571588272375
theleafchronicle.com,0.724571588272375
politics.myajc.com,0.724571588272375
nascar.nbcsports.com,0.724418044142838
bizjournals.com,0.724403551456599
theskanner.com,0.724262852653985
aninews.in,0.724228111218867
israelnationalnews.com,0.724228111218867
wsbtv.com,0.724212758167569
13newsnow.com,0.724081167334288
ktul.com,0.724020388102976
moms.today.com,0.724020388102976
wallaceburgcourierpress.ca,0.724020388102976
news4jax.com,0.723936131198234
mapleridgenews.com,0.723936131198234
clevelandjewishnews.com,0.723936131198234
bradfordtoday.ca,0.723936131198234
webcenterfairbanks.com,0.723936131198234
de.search.yahoo.com,0.723936131198234
perrytribune.com,0.723936131198234
berniepost.com,0.723908552344777
culturewatchnews.com,0.723884864985142
cheboygannews.com,0.723860284733894
collegefootball.nbcsports.com,0.723860284733894
columbusceo.com,0.723860284733894
kmph.com,0.723749742752839
thecjn.ca,0.723735958419328
corriereadriatico.it,0.723661625395943
defendernetwork.com,0.723661625395943
clintonnewsrecord.com,0.723661625395943
jhm.fr,0.723603587227772
wurdradio.com,0.723603587227772
linncountyleader.com,0.723603587227772
communityimpact.com,0.723600191544171
yakimaherald.com,0.723503202603861
chalkbeat.org,0.723393244743283
shieldsgazette.com,0.723336444687249
blastingnews.com,0.723269629819645
numerama.com,0.723246552634002
expressandstar.com,0.723246552634002
ca.yahoo.com,0.723246552634002
nwzonline.de,0.723246552634002
clevescene.com,0.723113072780667
dailyleaderextra.com,0.7230883979055
newsaegis.com,0.723020018561951
healthing.ca,0.722771364514037
heraldbulletin.com,0.722771364514037
batesvilleheraldtribune.com,0.722771364514037
lacrossetribune.com,0.722760431851929
pressandguide.com,0.722760431851929
kten.com,0.722760431851929
paulsvalleydailydemocrat.com,0.722760431851929
totalnews24h.com,0.72237347123085
nebraska.tv,0.722257795803294
courrierdelouest.fr,0.722246978225644
lanuovasardegna.gelocal.it,0.72221069286963
georgiarecorder.com,0.722202552071186
capradio.org,0.722189384455771
kxan.com,0.722047911034666
koin.com,0.722047911034666
nordkurier.de,0.721947149096586
vegnews.com,0.721947149096586
straight.com,0.721947149096586
wyomingnews.com,0.721947149096586
ashepostandtimes.com,0.721947149096586
cleburnetimesreview.com,0.721487235534899
cbs2iowa.com,0.72147303355689
waterwars.news,0.72142503827185
newmoderate.com,0.721406698260223
thechristianleft.org,0.721406698260223
medium.com,0.721406698260223
ky3.com,0.721400590316343
greenevillesun.com,0.72125311607107
ktxs.com,0.721222975014138
vaccinesafety.edu,0.721222975014138
castelvetranoselinunte.it,0.721151456460885
chicago24.me,0.72111472192942
satprwire.com,0.72111472192942
dearly.com,0.721111252287827
medizin-heute.net,0.721093339088077
gtgoodtimes.com,0.721001472503682
cicero.de,0.720997465803092
grandforksherald.com,0.720982400261156
sagepub.com,0.720757402027034
timeslive.co.za,0.720755187479503
deccanherald.com,0.720755187479503
votevets.org,0.720755187479503
dailyo.in,0.720755187479503
malaysia-today.net,0.720755187479503
jewishbreakingnews.com,0.720755187479503
hammondstar.com,0.720476824796708
metropolisplanet.com,0.720476824796708
harvard.edu,0.720423961621638
wabashplaindealer.com,0.720312886341243
dhbusinessledger.com,0.720312886341243
politicalwire.com,0.720282404196215
politicshome.com,0.720230162865259
theprovince.com,0.720230162865259
pressofatlanticcity.com,0.720230162865259
thechiefleader.com,0.720230162865259
rappler.com,0.720113251257351
dallasvoice.com,0.719983772172075
thesouthernreporter.co.uk,0.719927379708384
c19fluvoxamine.com,0.719874658895451
hawaiinewsnow.com,0.7198500718737
southsoundtimes.com,0.71984907943127
wvbusinessdaily.com,0.71984907943127
tmj4.com,0.719798163926061
newyork.cbslocal.com,0.71975157838504
giornaledibrescia.it,0.719618197399014
bluemanhoop.com,0.719618197399014
theartnewspaper.com,0.71956431530349
mlb.nbcsports.com,0.71956431530349
irish.nbcsports.com,0.71956431530349
ladepeche.fr,0.719539745519346
sacobserver.com,0.719529105425397
abcfoxmontana.com,0.719521428429308
birdswatcher.com,0.719382044045202
oilonwhyte.com,0.718972431920428
rayscoloredglasses.com,0.718972431920428
radiookapi.net,0.718841710691247
beinglibertarian.com,0.718797924516304
fraserinstitute.org,0.718789330093262
iltempo.it,0.718680465754308
pineandlakes.com,0.718680465754308
rarediseases.org,0.718680465754308
brindisireport.it,0.718680465754308
cbssports.com,0.718640148890342
waff.com,0.718416095760334
progress-index.com,0.718416095760334
monzatoday.it,0.718416095760334
easternbuzz.com,0.71839342444208
asia.nikkei.com,0.718363793446521
portsmouth.co.uk,0.718353312885432
miningjournal.net,0.718353312885432
islandssounder.com,0.718353312885432
bbc.co.uk,0.718306150148359
californiaglobe.com,0.718232199065662
redmond-reporter.com,0.718164381675748
freepress.net,0.718143338951136
militarist-monitor.org,0.718143338951136
wdrb.com,0.718120012242946
pulsetoday.co.uk,0.718120012242946
swindonadvertiser.co.uk,0.718120012242946
flatheadbeacon.com,0.718120012242946
cato.org/regulation,0.717649348496822
theguardian.com/observer,0.717649348496822
ketk.com,0.717546178656388
tj.news,0.717432843426914
voicesofyouth.org,0.717432843426914
ourpatriot.com,0.717431483239703
gloucestertoday.com,0.717431483239703
toledoreporter.com,0.717431483239703
univision.com,0.717076812957865
mississauga.com,0.717076812957865
wtap.com,0.717076812957865
agassizharrisonobserver.com,0.717076812957865
minnesota.cbslocal.com,0.717076812957865
collegebasketball.nbcsports.com,0.717076812957865
hillsdale.net,0.717026463160687
abruzzolive.it,0.717026463160687
chronicle-express.com,0.717026463160687
dailytexanonline.com,0.717026463160687
newstribune.info,0.717026463160687
cranbrooktownsman.com,0.716991247174089
nbc25news.com,0.716774812479036
